2023-12-02 16:24:50,138 INFO    StreamThr :1051612 [internal.py:wandb_internal():86] W&B internal server running at pid: 1051612, started at: 2023-12-02 16:24:50.138301
2023-12-02 16:24:50,140 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: status
2023-12-02 16:24:50,142 INFO    WriterThread:1051612 [datastore.py:open_for_write():85] open: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/run-u0ti0fl3.wandb
2023-12-02 16:24:50,142 DEBUG   SenderThread:1051612 [sender.py:send():380] send: header
2023-12-02 16:24:50,142 DEBUG   SenderThread:1051612 [sender.py:send():380] send: run
2023-12-02 16:24:50,560 INFO    SenderThread:1051612 [dir_watcher.py:__init__():211] watching files in: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/files
2023-12-02 16:24:50,560 INFO    SenderThread:1051612 [sender.py:_start_run_threads():1122] run started: u0ti0fl3 with start time 1701534290.138192
2023-12-02 16:24:50,562 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: check_version
2023-12-02 16:24:50,562 DEBUG   SenderThread:1051612 [sender.py:send_request():407] send_request: check_version
2023-12-02 16:24:50,615 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: run_start
2023-12-02 16:24:50,625 DEBUG   HandlerThread:1051612 [system_info.py:__init__():32] System info init
2023-12-02 16:24:50,625 DEBUG   HandlerThread:1051612 [system_info.py:__init__():47] System info init done
2023-12-02 16:24:50,625 INFO    HandlerThread:1051612 [system_monitor.py:start():194] Starting system monitor
2023-12-02 16:24:50,625 INFO    SystemMonitor:1051612 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-02 16:24:50,625 INFO    SystemMonitor:1051612 [interfaces.py:start():190] Started cpu monitoring
2023-12-02 16:24:50,626 INFO    HandlerThread:1051612 [system_monitor.py:probe():214] Collecting system info
2023-12-02 16:24:50,626 INFO    SystemMonitor:1051612 [interfaces.py:start():190] Started disk monitoring
2023-12-02 16:24:50,628 INFO    SystemMonitor:1051612 [interfaces.py:start():190] Started gpu monitoring
2023-12-02 16:24:50,628 INFO    SystemMonitor:1051612 [interfaces.py:start():190] Started memory monitoring
2023-12-02 16:24:50,628 INFO    SystemMonitor:1051612 [interfaces.py:start():190] Started network monitoring
2023-12-02 16:24:50,635 DEBUG   HandlerThread:1051612 [system_info.py:probe():196] Probing system
2023-12-02 16:24:50,636 DEBUG   HandlerThread:1051612 [system_info.py:_probe_git():181] Probing git
2023-12-02 16:24:50,639 DEBUG   HandlerThread:1051612 [system_info.py:_probe_git():189] Probing git done
2023-12-02 16:24:50,639 DEBUG   HandlerThread:1051612 [system_info.py:probe():244] Probing system done
2023-12-02 16:24:50,639 DEBUG   HandlerThread:1051612 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-36-generic-x86_64-with-glibc2.35', 'python': '3.10.13', 'heartbeatAt': '2023-12-02T16:24:50.635635', 'startedAt': '2023-12-02T16:24:50.136012', 'docker': None, 'cuda': None, 'args': ('3e-4', '16', '0', 'unet', 'batch', '3'), 'state': 'running', 'program': '/home/kebl6872/REFUGE_4YP/Run/train_neat.py', 'codePathLocal': 'train_neat.py', 'codePath': 'Run/train_neat.py', 'git': {'remote': 'https://github.com/FelixHCohen/REFUGE_4YP.git', 'commit': 'aae117d655f1ccbe0b45cdccb1057867a89e5671'}, 'email': 'felixcohen2912@outlook.com', 'root': '/home/kebl6872/REFUGE_4YP', 'host': 'engs-30652', 'username': 'kebl6872', 'executable': '/home/kebl6872/miniconda3/envs/pytorch_env/bin/python3', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2244.1212, 'min': 800.0, 'max': 4280.0}, 'cpu_freq_per_core': [{'current': 2531.569, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2712.822, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2177.325, 'min': 800.0, 'max': 4800.0}, {'current': 1372.346, 'min': 800.0, 'max': 4800.0}, {'current': 2663.884, 'min': 800.0, 'max': 4800.0}, {'current': 2827.899, 'min': 800.0, 'max': 4800.0}, {'current': 2741.728, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2812.123, 'min': 800.0, 'max': 4800.0}, {'current': 2757.456, 'min': 800.0, 'max': 4800.0}, {'current': 1943.705, 'min': 800.0, 'max': 3500.0}, {'current': 1128.205, 'min': 800.0, 'max': 3500.0}, {'current': 1949.268, 'min': 800.0, 'max': 3500.0}, {'current': 2500.0, 'min': 800.0, 'max': 3500.0}, {'current': 1692.534, 'min': 800.0, 'max': 3500.0}, {'current': 1957.625, 'min': 800.0, 'max': 3500.0}, {'current': 2500.0, 'min': 800.0, 'max': 3500.0}, {'current': 2500.0, 'min': 800.0, 'max': 3500.0}], 'disk': {'/': {'total': 232.21813583374023, 'used': 124.03888702392578}}, 'gpu': 'NVIDIA GeForce GTX 1080 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 31.031280517578125}}
2023-12-02 16:24:50,640 INFO    HandlerThread:1051612 [system_monitor.py:probe():224] Finished collecting system info
2023-12-02 16:24:50,640 INFO    HandlerThread:1051612 [system_monitor.py:probe():227] Publishing system info
2023-12-02 16:24:50,640 DEBUG   HandlerThread:1051612 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-02 16:24:50,640 DEBUG   HandlerThread:1051612 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-02 16:24:50,640 DEBUG   HandlerThread:1051612 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-12-02 16:24:51,371 DEBUG   HandlerThread:1051612 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-02 16:24:51,371 INFO    HandlerThread:1051612 [system_monitor.py:probe():229] Finished publishing system info
2023-12-02 16:24:51,373 DEBUG   SenderThread:1051612 [sender.py:send():380] send: files
2023-12-02 16:24:51,373 INFO    SenderThread:1051612 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-12-02 16:24:51,376 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: stop_status
2023-12-02 16:24:51,376 DEBUG   SenderThread:1051612 [sender.py:send_request():407] send_request: stop_status
2023-12-02 16:24:51,377 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-02 16:24:51,560 INFO    Thread-12 :1051612 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/files/wandb-metadata.json
2023-12-02 16:24:51,561 INFO    Thread-12 :1051612 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/files/conda-environment.yaml
2023-12-02 16:24:51,561 INFO    Thread-12 :1051612 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/files/requirements.txt
2023-12-02 16:24:51,609 DEBUG   SenderThread:1051612 [sender.py:send():380] send: telemetry
2023-12-02 16:24:51,890 INFO    wandb-upload_0:1051612 [upload_job.py:push():131] Uploaded file /tmp/tmpijrknt4qwandb/n6fvh2tu-wandb-metadata.json
2023-12-02 16:24:52,279 DEBUG   SenderThread:1051612 [sender.py:send():380] send: telemetry
2023-12-02 16:24:52,560 INFO    Thread-12 :1051612 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/files/output.log
2023-12-02 16:24:54,561 INFO    Thread-12 :1051612 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/files/output.log
2023-12-02 16:24:55,322 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: status_report
2023-12-02 16:24:57,283 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 16:24:58,562 INFO    Thread-12 :1051612 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/files/output.log
2023-12-02 16:25:01,284 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: status_report
2023-12-02 16:25:01,414 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 16:25:01,415 DEBUG   SenderThread:1051612 [sender.py:send():380] send: history
2023-12-02 16:25:01,415 DEBUG   SenderThread:1051612 [sender.py:send_request():407] send_request: summary_record
2023-12-02 16:25:01,415 INFO    SenderThread:1051612 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-12-02 16:25:01,563 INFO    Thread-12 :1051612 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/files/wandb-summary.json
2023-12-02 16:25:01,705 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: log_artifact
2023-12-02 16:25:01,705 DEBUG   SenderThread:1051612 [sender.py:send_request():407] send_request: log_artifact
2023-12-02 16:25:04,564 INFO    Thread-12 :1051612 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/files/output.log
2023-12-02 16:25:04,805 INFO    wandb-upload_0:1051612 [upload_job.py:push():89] Uploaded file /home/kebl6872/.local/share/wandb/artifacts/staging/tmpbivcnddm
2023-12-02 16:25:04,886 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: partial_history
2023-12-02 16:25:05,586 INFO    SenderThread:1051612 [sender.py:send_request_log_artifact():1444] logged artifact low_loss_model - {'id': 'QXJ0aWZhY3Q6NjU1NDc1NDI1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExOTEwNjA2Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjU0MzYwODA5', 'versionIndex': 935}}}
2023-12-02 16:25:05,587 DEBUG   SenderThread:1051612 [sender.py:send():380] send: history
2023-12-02 16:25:05,587 DEBUG   SenderThread:1051612 [sender.py:send_request():407] send_request: summary_record
2023-12-02 16:25:05,588 INFO    SenderThread:1051612 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-12-02 16:25:06,376 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: stop_status
2023-12-02 16:25:06,376 DEBUG   SenderThread:1051612 [sender.py:send_request():407] send_request: stop_status
2023-12-02 16:25:06,376 DEBUG   HandlerThread:1051612 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-02 16:25:06,565 INFO    Thread-12 :1051612 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231202_162450-u0ti0fl3/files/output.log
