2023-11-30 16:05:30,689 INFO    StreamThr :998330 [internal.py:wandb_internal():86] W&B internal server running at pid: 998330, started at: 2023-11-30 16:05:30.688285
2023-11-30 16:05:30,692 DEBUG   HandlerThread:998330 [handler.py:handle_request():146] handle_request: status
2023-11-30 16:05:30,696 INFO    WriterThread:998330 [datastore.py:open_for_write():85] open: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231130_160529-0bezq9id/run-0bezq9id.wandb
2023-11-30 16:05:30,696 DEBUG   SenderThread:998330 [sender.py:send():380] send: header
2023-11-30 16:05:30,697 DEBUG   SenderThread:998330 [sender.py:send():380] send: run
2023-11-30 16:05:31,082 INFO    SenderThread:998330 [dir_watcher.py:__init__():211] watching files in: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231130_160529-0bezq9id/files
2023-11-30 16:05:31,082 INFO    SenderThread:998330 [sender.py:_start_run_threads():1122] run started: 0bezq9id with start time 1701360329.771799
2023-11-30 16:05:31,090 DEBUG   HandlerThread:998330 [handler.py:handle_request():146] handle_request: check_version
2023-11-30 16:05:31,090 DEBUG   SenderThread:998330 [sender.py:send_request():407] send_request: check_version
2023-11-30 16:05:31,178 DEBUG   HandlerThread:998330 [handler.py:handle_request():146] handle_request: run_start
2023-11-30 16:05:31,179 DEBUG   HandlerThread:998330 [system_info.py:__init__():32] System info init
2023-11-30 16:05:31,180 DEBUG   HandlerThread:998330 [system_info.py:__init__():47] System info init done
2023-11-30 16:05:31,180 INFO    HandlerThread:998330 [system_monitor.py:start():194] Starting system monitor
2023-11-30 16:05:31,180 INFO    SystemMonitor:998330 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-30 16:05:31,181 INFO    HandlerThread:998330 [system_monitor.py:probe():214] Collecting system info
2023-11-30 16:05:31,182 INFO    SystemMonitor:998330 [interfaces.py:start():190] Started cpu monitoring
2023-11-30 16:05:31,183 INFO    SystemMonitor:998330 [interfaces.py:start():190] Started disk monitoring
2023-11-30 16:05:31,184 INFO    SystemMonitor:998330 [interfaces.py:start():190] Started gpu monitoring
2023-11-30 16:05:31,185 INFO    SystemMonitor:998330 [interfaces.py:start():190] Started memory monitoring
2023-11-30 16:05:31,186 INFO    SystemMonitor:998330 [interfaces.py:start():190] Started network monitoring
2023-11-30 16:05:31,197 DEBUG   HandlerThread:998330 [system_info.py:probe():196] Probing system
2023-11-30 16:05:31,198 DEBUG   HandlerThread:998330 [system_info.py:_probe_git():181] Probing git
2023-11-30 16:05:31,202 DEBUG   HandlerThread:998330 [system_info.py:_probe_git():189] Probing git done
2023-11-30 16:05:31,202 DEBUG   HandlerThread:998330 [system_info.py:probe():244] Probing system done
