2023-11-28 15:54:00,096 INFO    StreamThr :960791 [internal.py:wandb_internal():86] W&B internal server running at pid: 960791, started at: 2023-11-28 15:54:00.095731
2023-11-28 15:54:00,099 DEBUG   HandlerThread:960791 [handler.py:handle_request():146] handle_request: status
2023-11-28 15:54:00,102 INFO    WriterThread:960791 [datastore.py:open_for_write():85] open: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231128_155359-siz0xi8s/run-siz0xi8s.wandb
2023-11-28 15:54:00,103 DEBUG   SenderThread:960791 [sender.py:send():380] send: header
2023-11-28 15:54:00,104 DEBUG   SenderThread:960791 [sender.py:send():380] send: run
2023-11-28 15:54:00,588 INFO    SenderThread:960791 [dir_watcher.py:__init__():211] watching files in: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231128_155359-siz0xi8s/files
2023-11-28 15:54:00,588 INFO    SenderThread:960791 [sender.py:_start_run_threads():1122] run started: siz0xi8s with start time 1701186839.177454
2023-11-28 15:54:00,595 DEBUG   HandlerThread:960791 [handler.py:handle_request():146] handle_request: check_version
2023-11-28 15:54:00,595 DEBUG   SenderThread:960791 [sender.py:send_request():407] send_request: check_version
2023-11-28 15:54:00,660 DEBUG   HandlerThread:960791 [handler.py:handle_request():146] handle_request: run_start
2023-11-28 15:54:00,661 DEBUG   HandlerThread:960791 [system_info.py:__init__():32] System info init
2023-11-28 15:54:00,661 DEBUG   HandlerThread:960791 [system_info.py:__init__():47] System info init done
2023-11-28 15:54:00,661 INFO    HandlerThread:960791 [system_monitor.py:start():194] Starting system monitor
2023-11-28 15:54:00,662 INFO    SystemMonitor:960791 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-28 15:54:00,662 INFO    SystemMonitor:960791 [interfaces.py:start():190] Started cpu monitoring
2023-11-28 15:54:00,663 INFO    HandlerThread:960791 [system_monitor.py:probe():214] Collecting system info
2023-11-28 15:54:00,663 INFO    SystemMonitor:960791 [interfaces.py:start():190] Started disk monitoring
2023-11-28 15:54:00,664 INFO    SystemMonitor:960791 [interfaces.py:start():190] Started gpu monitoring
2023-11-28 15:54:00,665 INFO    SystemMonitor:960791 [interfaces.py:start():190] Started memory monitoring
2023-11-28 15:54:00,666 INFO    SystemMonitor:960791 [interfaces.py:start():190] Started network monitoring
2023-11-28 15:54:00,674 DEBUG   HandlerThread:960791 [system_info.py:probe():196] Probing system
2023-11-28 15:54:00,675 DEBUG   HandlerThread:960791 [system_info.py:_probe_git():181] Probing git
2023-11-28 15:54:00,681 DEBUG   HandlerThread:960791 [system_info.py:_probe_git():189] Probing git done
2023-11-28 15:54:00,681 DEBUG   HandlerThread:960791 [system_info.py:probe():244] Probing system done
