2023-11-27 15:25:06,165 INFO    StreamThr :938090 [internal.py:wandb_internal():86] W&B internal server running at pid: 938090, started at: 2023-11-27 15:25:06.165538
2023-11-27 15:25:06,167 DEBUG   HandlerThread:938090 [handler.py:handle_request():146] handle_request: status
2023-11-27 15:25:06,169 INFO    WriterThread:938090 [datastore.py:open_for_write():85] open: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231127_152506-wygx1i5n/run-wygx1i5n.wandb
2023-11-27 15:25:06,169 DEBUG   SenderThread:938090 [sender.py:send():380] send: header
2023-11-27 15:25:06,169 DEBUG   SenderThread:938090 [sender.py:send():380] send: run
2023-11-27 15:25:06,545 INFO    SenderThread:938090 [dir_watcher.py:__init__():211] watching files in: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231127_152506-wygx1i5n/files
2023-11-27 15:25:06,546 INFO    SenderThread:938090 [sender.py:_start_run_threads():1122] run started: wygx1i5n with start time 1701098706.165397
2023-11-27 15:25:06,553 DEBUG   HandlerThread:938090 [handler.py:handle_request():146] handle_request: check_version
2023-11-27 15:25:06,554 DEBUG   SenderThread:938090 [sender.py:send_request():407] send_request: check_version
2023-11-27 15:25:06,615 DEBUG   HandlerThread:938090 [handler.py:handle_request():146] handle_request: run_start
2023-11-27 15:25:06,623 DEBUG   HandlerThread:938090 [system_info.py:__init__():32] System info init
2023-11-27 15:25:06,623 DEBUG   HandlerThread:938090 [system_info.py:__init__():47] System info init done
2023-11-27 15:25:06,623 INFO    HandlerThread:938090 [system_monitor.py:start():194] Starting system monitor
2023-11-27 15:25:06,623 INFO    SystemMonitor:938090 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-27 15:25:06,623 INFO    HandlerThread:938090 [system_monitor.py:probe():214] Collecting system info
2023-11-27 15:25:06,623 INFO    SystemMonitor:938090 [interfaces.py:start():190] Started cpu monitoring
2023-11-27 15:25:06,624 INFO    SystemMonitor:938090 [interfaces.py:start():190] Started disk monitoring
2023-11-27 15:25:06,624 INFO    SystemMonitor:938090 [interfaces.py:start():190] Started gpu monitoring
2023-11-27 15:25:06,625 INFO    SystemMonitor:938090 [interfaces.py:start():190] Started memory monitoring
