2023-11-28 14:41:04,287 INFO    StreamThr :960791 [internal.py:wandb_internal():86] W&B internal server running at pid: 960791, started at: 2023-11-28 14:41:04.286074
2023-11-28 14:41:04,289 DEBUG   HandlerThread:960791 [handler.py:handle_request():146] handle_request: status
2023-11-28 14:41:04,291 INFO    WriterThread:960791 [datastore.py:open_for_write():85] open: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231128_144103-idsr5grk/run-idsr5grk.wandb
2023-11-28 14:41:04,293 DEBUG   SenderThread:960791 [sender.py:send():380] send: header
2023-11-28 14:41:04,294 DEBUG   SenderThread:960791 [sender.py:send():380] send: run
2023-11-28 14:41:04,736 INFO    SenderThread:960791 [dir_watcher.py:__init__():211] watching files in: /home/kebl6872/REFUGE_4YP/Run/wandb/run-20231128_144103-idsr5grk/files
2023-11-28 14:41:04,736 INFO    SenderThread:960791 [sender.py:_start_run_threads():1122] run started: idsr5grk with start time 1701182463.347262
2023-11-28 14:41:04,743 DEBUG   HandlerThread:960791 [handler.py:handle_request():146] handle_request: check_version
2023-11-28 14:41:04,743 DEBUG   SenderThread:960791 [sender.py:send_request():407] send_request: check_version
2023-11-28 14:41:04,827 DEBUG   HandlerThread:960791 [handler.py:handle_request():146] handle_request: run_start
2023-11-28 14:41:04,828 DEBUG   HandlerThread:960791 [system_info.py:__init__():32] System info init
2023-11-28 14:41:04,828 DEBUG   HandlerThread:960791 [system_info.py:__init__():47] System info init done
2023-11-28 14:41:04,828 INFO    HandlerThread:960791 [system_monitor.py:start():194] Starting system monitor
2023-11-28 14:41:04,828 INFO    SystemMonitor:960791 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-28 14:41:04,829 INFO    HandlerThread:960791 [system_monitor.py:probe():214] Collecting system info
2023-11-28 14:41:04,830 INFO    SystemMonitor:960791 [interfaces.py:start():190] Started cpu monitoring
2023-11-28 14:41:04,831 INFO    SystemMonitor:960791 [interfaces.py:start():190] Started disk monitoring
2023-11-28 14:41:04,832 INFO    SystemMonitor:960791 [interfaces.py:start():190] Started gpu monitoring
2023-11-28 14:41:04,832 INFO    SystemMonitor:960791 [interfaces.py:start():190] Started memory monitoring
2023-11-28 14:41:04,833 INFO    SystemMonitor:960791 [interfaces.py:start():190] Started network monitoring
2023-11-28 14:41:04,847 DEBUG   HandlerThread:960791 [system_info.py:probe():196] Probing system
2023-11-28 14:41:04,848 DEBUG   HandlerThread:960791 [system_info.py:_probe_git():181] Probing git
2023-11-28 14:41:04,857 DEBUG   HandlerThread:960791 [system_info.py:_probe_git():189] Probing git done
2023-11-28 14:41:04,857 DEBUG   HandlerThread:960791 [system_info.py:probe():244] Probing system done
